ObjGeographyID,ObjectID,GeoCode,PrimaryDisplay,Continent,SubContinent,Country,Region,State,City,County,SubRegion,River,Locus,Locale,Excavation,Latitude,Longitude,GeoNames,SysTimeStamp,lat,lon,name,admin1,admin2,cc
,,,,,,,,,,,,,,,,,,,,,,,,,
43011,87311,Place made,1,North America,,United States,,California,San Francisco,,,,,,,37.77493,-122.41942,http://www.geonames.org/5391959/san-francisco.html,AAAAADpPjYE=,37.77493,-122.41942,San Francisco,California,San Francisco County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
43012,87312,Place made,1,North America,,United States,,California,San Francisco,,,,,,,37.77493,-122.41942,http://www.geonames.org/5391959/san-francisco.html,AAAAADpPjYI=,37.77493,-122.41942,San Francisco,California,San Francisco County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
43013,87313,Place made,1,North America,,United States,,California,San Francisco,,,,,,,37.77493,-122.41942,http://www.geonames.org/5391959/san-francisco.html,AAAAADpPjYM=,37.77493,-122.41942,San Francisco,California,San Francisco County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
43014,87314,Place made,1,North America,,United States,,California,San Francisco,,,,,,,37.77493,-122.41942,http://www.geonames.org/5391959/san-francisco.html,AAAAADpPjYQ=,37.77493,-122.41942,San Francisco,California,San Francisco County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
43015,87315,Place made,1,North America,,United States,,California,San Francisco,,,,,,,37.77493,-122.41942,http://www.geonames.org/5391959/san-francisco.html,AAAAADpPjYU=,37.77493,-122.41942,San Francisco,California,San Francisco County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
43016,87316,Place made,1,North America,,United States,,California,San Francisco,,,,,,,37.77493,-122.41942,http://www.geonames.org/5391959/san-francisco.html,AAAAADpPjYY=,37.77493,-122.41942,San Francisco,California,San Francisco County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
43017,87317,Place made,1,North America,,United States,,California,San Francisco,,,,,,,37.77493,-122.41942,http://www.geonames.org/5391959/san-francisco.html,AAAAADpPjYc=,37.77493,-122.41942,San Francisco,California,San Francisco County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
43018,87318,Place made,1,North America,,United States,,California,San Francisco,,,,,,,37.77493,-122.41942,http://www.geonames.org/5391959/san-francisco.html,AAAAADpPjYg=,37.77493,-122.41942,San Francisco,California,San Francisco County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
42220,87319,Place made,1,North America,,United States,,New Mexico,Albuquerque,,,,,,,35.08449,-106.65114,http://www.geonames.org/5454711/albuquerque.html,AAAAADpPjYk=,35.08449,-106.65114,Albuquerque,New Mexico,Bernalillo County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
42227,87320,Place made,1,North America,,United States,,New Mexico,Albuquerque,,,,,,,35.08449,-106.65114,http://www.geonames.org/5454711/albuquerque.html,AAAAADpPjYo=,35.08449,-106.65114,Albuquerque,New Mexico,Bernalillo County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
42228,87321,Place made,1,North America,,United States,,New Mexico,Albuquerque,,,,,,,35.08449,-106.65114,http://www.geonames.org/5454711/albuquerque.html,AAAAADpPjYs=,35.08449,-106.65114,Albuquerque,New Mexico,Bernalillo County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
42229,87322,Place made,1,North America,,United States,,New Mexico,Albuquerque,,,,,,,35.08449,-106.65114,http://www.geonames.org/5454711/albuquerque.html,AAAAADpPjYw=,35.08449,-106.65114,Albuquerque,New Mexico,Bernalillo County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
42230,87323,Place made,1,North America,,United States,,New Mexico,Albuquerque,,,,,,,35.08449,-106.65114,http://www.geonames.org/5454711/albuquerque.html,AAAAADpPjY0=,35.08449,-106.65114,Albuquerque,New Mexico,Bernalillo County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
42231,87324,Place made,1,North America,,United States,,New Mexico,Albuquerque,,,,,,,35.08449,-106.65114,http://www.geonames.org/5454711/albuquerque.html,AAAAADpPjY4=,35.08449,-106.65114,Albuquerque,New Mexico,Bernalillo County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
42232,87325,Place made,1,North America,,United States,,New Mexico,Albuquerque,,,,,,,35.08449,-106.65114,http://www.geonames.org/5454711/albuquerque.html,AAAAADpPjY8=,35.08449,-106.65114,Albuquerque,New Mexico,Bernalillo County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
42233,87326,Place made,1,North America,,United States,,New Mexico,Albuquerque,,,,,,,35.08449,-106.65114,http://www.geonames.org/5454711/albuquerque.html,AAAAADpPjZA=,35.08449,-106.65114,Albuquerque,New Mexico,Bernalillo County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
42249,87327,Place made,1,North America,,United States,,New Mexico,Albuquerque,,,,,,,35.08449,-106.65114,http://www.geonames.org/5454711/albuquerque.html,AAAAADpPjZE=,35.08449,-106.65114,Albuquerque,New Mexico,Bernalillo County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
42248,87328,Place made,1,North America,,United States,,New Mexico,Albuquerque,,,,,,,35.08449,-106.65114,http://www.geonames.org/5454711/albuquerque.html,AAAAADpPjZI=,35.08449,-106.65114,Albuquerque,New Mexico,Bernalillo County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
42247,87329,Place made,1,North America,,United States,,New Mexico,Albuquerque,,,,,,,35.08449,-106.65114,http://www.geonames.org/5454711/albuquerque.html,AAAAADpPjZM=,35.08449,-106.65114,Albuquerque,New Mexico,Bernalillo County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
42246,87330,Place made,1,North America,,United States,,New Mexico,Albuquerque,,,,,,,35.08449,-106.65114,http://www.geonames.org/5454711/albuquerque.html,AAAAADpPjZQ=,35.08449,-106.65114,Albuquerque,New Mexico,Bernalillo County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
42245,87331,Place made,1,North America,,United States,,New Mexico,Albuquerque,,,,,,,35.08449,-106.65114,http://www.geonames.org/5454711/albuquerque.html,AAAAADpPjZU=,35.08449,-106.65114,Albuquerque,New Mexico,Bernalillo County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
42244,87332,Place made,1,North America,,United States,,New Mexico,Albuquerque,,,,,,,35.08449,-106.65114,http://www.geonames.org/5454711/albuquerque.html,AAAAADpPjZY=,35.08449,-106.65114,Albuquerque,New Mexico,Bernalillo County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
42243,87333,Place made,1,North America,,United States,,New Mexico,Albuquerque,,,,,,,35.08449,-106.65114,http://www.geonames.org/5454711/albuquerque.html,AAAAADpPjZc=,35.08449,-106.65114,Albuquerque,New Mexico,Bernalillo County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
42242,87334,Place made,1,North America,,United States,,New Mexico,Albuquerque,,,,,,,35.08449,-106.65114,http://www.geonames.org/5454711/albuquerque.html,AAAAADpPjZg=,35.08449,-106.65114,Albuquerque,New Mexico,Bernalillo County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
42241,87335,Place made,1,North America,,United States,,New Mexico,Albuquerque,,,,,,,35.08449,-106.65114,http://www.geonames.org/5454711/albuquerque.html,AAAAADpPjZk=,35.08449,-106.65114,Albuquerque,New Mexico,Bernalillo County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
42240,87336,Place made,1,North America,,United States,,New Mexico,Albuquerque,,,,,,,35.08449,-106.65114,http://www.geonames.org/5454711/albuquerque.html,AAAAADpPjZo=,35.08449,-106.65114,Albuquerque,New Mexico,Bernalillo County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
42239,87337,Place made,1,North America,,United States,,New Mexico,Albuquerque,,,,,,,35.08449,-106.65114,http://www.geonames.org/5454711/albuquerque.html,AAAAADpPjZs=,35.08449,-106.65114,Albuquerque,New Mexico,Bernalillo County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
42238,87338,Place made,1,North America,,United States,,New Mexico,Albuquerque,,,,,,,35.08449,-106.65114,http://www.geonames.org/5454711/albuquerque.html,AAAAADpPjZw=,35.08449,-106.65114,Albuquerque,New Mexico,Bernalillo County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
42237,87339,Place made,1,North America,,United States,,New Mexico,Albuquerque,,,,,,,35.08449,-106.65114,http://www.geonames.org/5454711/albuquerque.html,AAAAADpPjZ0=,35.08449,-106.65114,Albuquerque,New Mexico,Bernalillo County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
42236,87340,Place made,1,North America,,United States,,New Mexico,Albuquerque,,,,,,,35.08449,-106.65114,http://www.geonames.org/5454711/albuquerque.html,AAAAADpPjZ4=,35.08449,-106.65114,Albuquerque,New Mexico,Bernalillo County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
42235,87341,Place made,1,North America,,United States,,New Mexico,Albuquerque,,,,,,,35.08449,-106.65114,http://www.geonames.org/5454711/albuquerque.html,AAAAADpPjZ8=,35.08449,-106.65114,Albuquerque,New Mexico,Bernalillo County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
42234,87342,Place made,1,North America,,United States,,New Mexico,Albuquerque,,,,,,,35.08449,-106.65114,http://www.geonames.org/5454711/albuquerque.html,AAAAADpPjaA=,35.08449,-106.65114,Albuquerque,New Mexico,Bernalillo County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
43128,87350,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPjaE=,39.77918,-98.78507,Smith Center,Kansas,Smith County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
43129,87351,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPjaI=,39.77918,-98.78507,Smith Center,Kansas,Smith County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
43130,87352,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPjaM=,39.77918,-98.78507,Smith Center,Kansas,Smith County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
43131,87353,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPjaQ=,39.77918,-98.78507,Smith Center,Kansas,Smith County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
43132,87354,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPjaU=,39.77918,-98.78507,Smith Center,Kansas,Smith County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
43133,87355,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPjaY=,39.77918,-98.78507,Smith Center,Kansas,Smith County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
43134,87356,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPjac=,39.77918,-98.78507,Smith Center,Kansas,Smith County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
43135,87357,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPjag=,39.77918,-98.78507,Smith Center,Kansas,Smith County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
43136,87358,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPjak=,39.77918,-98.78507,Smith Center,Kansas,Smith County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
43137,87359,Place made,1,North America,,United States,,,,,,,,,,39.76,-98.5,http://www.geonames.org/6252001/united-states.html,AAAAADpPjao=,39.77918,-98.78507,Smith Center,Kansas,Smith County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
43403,87368,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjas=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48721,87369,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjaw=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48722,87370,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPja0=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48723,87371,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPja4=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48724,87372,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPja8=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48725,87373,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjbA=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48726,87374,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjbE=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48727,87375,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjbI=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48728,87376,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjbM=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48729,87377,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjbQ=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48730,87378,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjbU=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48731,87379,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjbY=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48732,87380,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjbc=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48733,87381,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjbg=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48734,87382,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjbk=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48735,87383,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjbo=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48736,87384,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjbs=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48737,87385,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjbw=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48738,87386,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjb0=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48739,87387,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjb4=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48740,87388,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjb8=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48741,87389,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjcA=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48742,87390,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjcE=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48743,87391,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjcI=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48744,87392,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjcM=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48745,87393,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjcQ=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48746,87394,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjcU=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48747,87395,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjcY=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48748,87396,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjcc=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48749,87397,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjcg=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48750,87398,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjck=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48751,87399,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjco=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48752,87400,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjcs=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
43401,87401,Place made,1,North America,,United States,,New York,New York,,,,,,,40.71427,-74.00597,http://www.geonames.org/5128581/new-york-city.html,AAAAADpPjcw=,40.71427,-74.00597,New York City,New York,,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48753,87401,Place made,0,North America,,United States,,Connecticut,New Haven,,,,,,,40.71427,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjc0=,40.75704,-72.93927,Bellport,New York,Suffolk County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48754,87402,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjc4=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48755,87403,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjc8=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48756,87404,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjdA=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48757,87405,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjdE=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48758,87406,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjdI=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48759,87407,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjdM=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48760,87408,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjdQ=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48761,87409,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjdU=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48762,87410,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjdY=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48763,87411,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjdc=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48764,87412,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjdg=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48765,87413,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjdk=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48766,87414,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjdo=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48767,87415,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjds=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48768,87416,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjdw=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48769,87417,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjd0=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48770,87418,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjd4=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48771,87419,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjd8=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48772,87420,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjeA=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48773,87421,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjeE=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48774,87422,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjeI=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
48775,87423,Place made,1,North America,,United States,,Connecticut,New Haven,,,,,,,41.31041,-72.92425,http://www.geonames.org/7316470/city-of-new-haven.html,AAAAADpPjeM=,41.30815,-72.92816,New Haven,Connecticut,New Haven County,US
,,,,,,,,,,,,,,,,,,,,,,,,,
